,1,2,3,4,5,6,7,8,9,10,convexo
6161,-1.0,32.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6162,20.0,20.0,3.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6163,45.0,3.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6164,35.0,50.0,53.0,33.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0
6165,-1.0,50.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6166,1.0,11.0,12.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0
6167,1.0,11.0,32.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
6168,43.0,15.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6169,15.0,20.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6170,42.0,30.0,41.0,15.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0
6171,15.0,30.0,41.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0
6172,12.0,53.0,54.0,41.0,20.0,21.0,50.0,30.0,40.0,0.0,0.0
6173,12.0,20.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6174,-1.0,15.0,35.0,52.0,13.0,32.0,14.0,20.0,0.0,0.0,0.0
6175,15.0,-1.0,20.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
6176,55.0,44.0,10.0,14.0,43.0,32.0,5.0,0.0,0.0,0.0,0.0
6177,55.0,5.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6178,4.0,20.0,54.0,52.0,42.0,53.0,0.0,0.0,0.0,0.0,0.0
6179,54.0,4.0,20.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6180,53.0,12.0,50.0,50.0,23.0,13.0,32.0,23.0,21.0,0.0,0.0
6181,50.0,53.0,13.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
6182,32.0,34.0,5.0,40.0,32.0,-1.0,0.0,0.0,0.0,0.0,0.0
6183,5.0,-1.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6184,5.0,25.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6185,5.0,54.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6186,40.0,44.0,22.0,21.0,25.0,51.0,0.0,0.0,0.0,0.0,0.0
6187,40.0,51.0,44.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
6188,-1.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6189,35.0,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6190,23.0,41.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6191,-1.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6192,41.0,5.0,25.0,42.0,23.0,23.0,31.0,22.0,15.0,0.0,0.0
6193,25.0,5.0,22.0,31.0,41.0,42.0,0.0,0.0,0.0,0.0,1.0
6194,5.0,5.0,54.0,52.0,53.0,14.0,34.0,10.0,42.0,0.0,0.0
6195,54.0,5.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6196,11.0,3.0,54.0,45.0,53.0,3.0,40.0,11.0,24.0,0.0,0.0
6197,45.0,3.0,11.0,40.0,53.0,54.0,0.0,0.0,0.0,0.0,1.0
6198,45.0,11.0,53.0,10.0,22.0,44.0,21.0,14.0,41.0,0.0,0.0
6199,53.0,45.0,14.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0
6200,23.0,43.0,41.0,53.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0
6201,23.0,41.0,53.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
6202,20.0,15.0,43.0,42.0,50.0,22.0,14.0,24.0,44.0,0.0,0.0
6203,20.0,50.0,44.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
6204,30.0,50.0,32.0,14.0,4.0,2.0,30.0,0.0,0.0,0.0,0.0
6205,30.0,50.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6206,32.0,41.0,22.0,23.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0
6207,23.0,22.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6208,44.0,31.0,20.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6209,25.0,20.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6210,11.0,30.0,45.0,40.0,25.0,40.0,13.0,11.0,45.0,43.0,0.0
6211,11.0,30.0,40.0,45.0,25.0,13.0,0.0,0.0,0.0,0.0,1.0
6212,25.0,12.0,31.0,14.0,14.0,1.0,-1.0,42.0,0.0,0.0,0.0
6213,42.0,25.0,14.0,1.0,-1.0,31.0,0.0,0.0,0.0,0.0,1.0
6214,25.0,13.0,-1.0,14.0,5.0,4.0,45.0,40.0,0.0,0.0,0.0
6215,-1.0,40.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6216,45.0,21.0,12.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6217,45.0,12.0,21.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6218,32.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6219,23.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6220,10.0,32.0,35.0,22.0,15.0,54.0,15.0,45.0,12.0,0.0,0.0
6221,10.0,54.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6222,55.0,14.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6223,55.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6224,15.0,-1.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,-1.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6226,51.0,11.0,11.0,20.0,5.0,10.0,52.0,24.0,0.0,0.0,0.0
6227,20.0,51.0,52.0,24.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0
6228,50.0,13.0,-1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6229,-1.0,50.0,32.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6230,30.0,21.0,31.0,42.0,33.0,25.0,11.0,35.0,25.0,31.0,0.0
6231,25.0,11.0,30.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
6232,13.0,5.0,35.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,35.0,5.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6234,24.0,2.0,24.0,50.0,44.0,53.0,54.0,53.0,40.0,0.0,0.0
6235,24.0,2.0,40.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
6236,13.0,14.0,13.0,25.0,51.0,21.0,25.0,52.0,0.0,0.0,0.0
6237,13.0,21.0,51.0,52.0,25.0,14.0,0.0,0.0,0.0,0.0,1.0
6238,21.0,25.0,31.0,54.0,50.0,14.0,43.0,54.0,-1.0,10.0,0.0
6239,-1.0,50.0,54.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
6240,50.0,22.0,15.0,55.0,3.0,45.0,4.0,10.0,0.0,0.0,0.0
6241,50.0,55.0,15.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
6242,14.0,33.0,4.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6243,4.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6244,22.0,53.0,2.0,13.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
6245,40.0,53.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
6246,40.0,45.0,30.0,15.0,35.0,43.0,0.0,0.0,0.0,0.0,0.0
6247,45.0,15.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6248,52.0,12.0,-1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6249,-1.0,52.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6250,30.0,45.0,25.0,34.0,14.0,22.0,53.0,0.0,0.0,0.0,0.0
6251,14.0,30.0,53.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
6252,23.0,53.0,11.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6253,11.0,53.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6254,54.0,25.0,13.0,24.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
6255,13.0,41.0,54.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6256,43.0,24.0,11.0,55.0,12.0,51.0,32.0,42.0,54.0,0.0,0.0
6257,11.0,51.0,55.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
6258,34.0,13.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6259,13.0,20.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6260,54.0,50.0,4.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,50.0,54.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6262,30.0,34.0,30.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6263,25.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6264,45.0,44.0,54.0,34.0,1.0,41.0,23.0,22.0,34.0,11.0,0.0
6265,45.0,1.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6266,1.0,14.0,15.0,22.0,10.0,11.0,55.0,0.0,0.0,0.0,0.0
6267,15.0,1.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6268,13.0,20.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6269,13.0,20.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6270,12.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6271,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6272,11.0,14.0,1.0,14.0,35.0,4.0,22.0,22.0,0.0,0.0,0.0
6273,1.0,11.0,22.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
6274,3.0,13.0,10.0,14.0,44.0,32.0,25.0,12.0,0.0,0.0,0.0
6275,3.0,10.0,32.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
6276,25.0,40.0,24.0,21.0,3.0,3.0,25.0,21.0,25.0,21.0,0.0
6277,25.0,3.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6278,23.0,5.0,4.0,35.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0
6279,35.0,5.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6280,3.0,2.0,50.0,3.0,10.0,43.0,41.0,2.0,0.0,0.0,0.0
6281,3.0,2.0,10.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0
6282,15.0,22.0,2.0,10.0,40.0,12.0,20.0,25.0,44.0,0.0,0.0
6283,15.0,2.0,10.0,40.0,44.0,25.0,0.0,0.0,0.0,0.0,1.0
6284,42.0,30.0,10.0,10.0,1.0,35.0,44.0,1.0,3.0,3.0,0.0
6285,30.0,42.0,44.0,35.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0
6286,54.0,14.0,51.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6287,1.0,51.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6288,32.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6290,23.0,4.0,34.0,53.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0
6291,4.0,30.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6292,43.0,44.0,45.0,24.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0
6293,24.0,43.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6294,13.0,30.0,-1.0,24.0,1.0,33.0,3.0,0.0,0.0,0.0,0.0
6295,-1.0,30.0,33.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
6296,43.0,35.0,42.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6297,25.0,42.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6298,30.0,15.0,14.0,3.0,21.0,41.0,50.0,0.0,0.0,0.0,0.0
6299,15.0,3.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6300,32.0,30.0,52.0,54.0,44.0,-1.0,51.0,23.0,31.0,20.0,0.0
6301,-1.0,30.0,51.0,54.0,44.0,23.0,0.0,0.0,0.0,0.0,1.0
6302,54.0,12.0,-1.0,40.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0
6303,-1.0,40.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6304,23.0,44.0,5.0,2.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0
6305,10.0,44.0,35.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6306,10.0,13.0,32.0,4.0,35.0,13.0,55.0,31.0,24.0,0.0,0.0
6307,4.0,10.0,31.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
6308,33.0,55.0,41.0,1.0,42.0,23.0,34.0,15.0,0.0,0.0,0.0
6309,1.0,41.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6310,41.0,14.0,24.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,24.0,14.0,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6312,43.0,14.0,32.0,44.0,55.0,50.0,10.0,0.0,0.0,0.0,0.0
6313,55.0,14.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6314,13.0,34.0,2.0,1.0,35.0,20.0,21.0,43.0,32.0,33.0,0.0
6315,20.0,43.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6316,53.0,21.0,54.0,43.0,4.0,5.0,51.0,20.0,55.0,35.0,0.0
6317,4.0,20.0,51.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
6318,51.0,10.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6319,53.0,10.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6320,23.0,21.0,12.0,21.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0
6321,12.0,21.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6322,55.0,31.0,20.0,53.0,55.0,44.0,23.0,-1.0,53.0,0.0,0.0
6323,-1.0,20.0,53.0,55.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0
6324,25.0,43.0,2.0,13.0,1.0,43.0,33.0,51.0,35.0,0.0,0.0
6325,25.0,2.0,1.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
6326,34.0,30.0,-1.0,14.0,41.0,41.0,54.0,0.0,0.0,0.0,0.0
6327,-1.0,30.0,41.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
6328,25.0,-1.0,43.0,43.0,11.0,10.0,21.0,0.0,0.0,0.0,0.0
6329,25.0,-1.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6330,35.0,23.0,14.0,11.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0
6331,14.0,11.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6332,32.0,2.0,22.0,55.0,24.0,22.0,33.0,43.0,0.0,0.0,0.0
6333,2.0,32.0,43.0,55.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0
6334,22.0,15.0,22.0,41.0,25.0,22.0,13.0,45.0,45.0,-1.0,0.0
6335,-1.0,41.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6336,2.0,22.0,-1.0,20.0,1.0,43.0,30.0,51.0,5.0,0.0,0.0
6337,5.0,-1.0,30.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0
6338,15.0,54.0,30.0,43.0,32.0,15.0,54.0,44.0,20.0,13.0,0.0
6339,54.0,15.0,13.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
6340,11.0,-1.0,30.0,24.0,14.0,35.0,3.0,0.0,0.0,0.0,0.0
6341,-1.0,30.0,35.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
6342,-1.0,45.0,55.0,2.0,25.0,24.0,10.0,14.0,52.0,30.0,0.0
6343,52.0,55.0,25.0,14.0,2.0,-1.0,30.0,0.0,0.0,0.0,1.0
6344,50.0,40.0,41.0,30.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0
6345,35.0,2.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6346,35.0,10.0,53.0,42.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0
6347,53.0,35.0,23.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0
6348,-1.0,25.0,42.0,44.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0
6349,25.0,-1.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6350,25.0,45.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,55.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6352,54.0,52.0,42.0,50.0,40.0,30.0,1.0,50.0,42.0,53.0,0.0
6353,54.0,1.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6354,34.0,31.0,42.0,5.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0
6355,31.0,42.0,34.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
6356,44.0,55.0,40.0,35.0,52.0,20.0,1.0,0.0,0.0,0.0,0.0
6357,35.0,1.0,20.0,40.0,52.0,55.0,0.0,0.0,0.0,0.0,1.0
6358,51.0,55.0,20.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
6359,51.0,55.0,15.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0
6360,22.0,50.0,45.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
6361,45.0,15.0,22.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
6362,5.0,52.0,12.0,55.0,52.0,1.0,24.0,12.0,14.0,0.0,0.0
6363,5.0,1.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6364,53.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6365,10.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6366,11.0,42.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6367,24.0,1.0,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6368,5.0,14.0,1.0,55.0,15.0,40.0,32.0,0.0,0.0,0.0,0.0
6369,55.0,5.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6370,12.0,10.0,50.0,43.0,15.0,25.0,21.0,14.0,55.0,21.0,0.0
6371,50.0,55.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6372,20.0,32.0,41.0,23.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0
6373,23.0,11.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6374,33.0,33.0,3.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,3.0,33.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6376,20.0,44.0,23.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
6377,20.0,53.0,45.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6378,44.0,54.0,-1.0,32.0,33.0,52.0,23.0,0.0,0.0,0.0,0.0
6379,54.0,44.0,23.0,-1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0
6380,1.0,40.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6381,1.0,40.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6382,40.0,10.0,52.0,-1.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0
6383,-1.0,40.0,52.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6384,54.0,25.0,3.0,13.0,34.0,43.0,0.0,0.0,0.0,0.0,0.0
6385,25.0,3.0,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6386,51.0,30.0,30.0,15.0,43.0,45.0,30.0,50.0,0.0,0.0,0.0
6387,15.0,30.0,50.0,51.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0
6388,33.0,30.0,1.0,1.0,15.0,53.0,22.0,0.0,0.0,0.0,0.0
6389,15.0,1.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6390,35.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6391,35.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6392,10.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6393,42.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6394,21.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6395,43.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6396,22.0,1.0,33.0,50.0,34.0,41.0,35.0,23.0,3.0,53.0,0.0
6397,1.0,50.0,53.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
6398,43.0,5.0,24.0,2.0,4.0,22.0,23.0,24.0,1.0,51.0,0.0
6399,5.0,1.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6400,34.0,54.0,50.0,33.0,51.0,35.0,2.0,50.0,32.0,0.0,0.0
6401,2.0,50.0,54.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6402,10.0,40.0,12.0,34.0,22.0,30.0,44.0,5.0,42.0,20.0,0.0
6403,5.0,10.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6404,51.0,31.0,42.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
6405,42.0,10.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6406,54.0,32.0,1.0,34.0,51.0,42.0,24.0,54.0,0.0,0.0,0.0
6407,1.0,51.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6408,2.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6409,2.0,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6410,11.0,43.0,10.0,42.0,21.0,-1.0,5.0,15.0,30.0,0.0,0.0
6411,5.0,-1.0,30.0,42.0,43.0,15.0,0.0,0.0,0.0,0.0,1.0
6412,2.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6413,43.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6414,1.0,2.0,22.0,1.0,1.0,10.0,20.0,23.0,33.0,0.0,0.0
6415,1.0,10.0,20.0,33.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0
6416,1.0,30.0,53.0,11.0,51.0,32.0,51.0,0.0,0.0,0.0,0.0
6417,53.0,1.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6418,40.0,11.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6419,25.0,3.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6420,43.0,4.0,53.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6421,53.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6422,5.0,2.0,3.0,11.0,31.0,12.0,24.0,0.0,0.0,0.0,0.0
6423,11.0,31.0,24.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6424,20.0,44.0,34.0,30.0,13.0,34.0,52.0,20.0,23.0,0.0,0.0
6425,13.0,20.0,30.0,52.0,44.0,34.0,0.0,0.0,0.0,0.0,1.0
6426,51.0,35.0,40.0,23.0,23.0,20.0,13.0,0.0,0.0,0.0,0.0
6427,35.0,13.0,20.0,40.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
6428,15.0,53.0,33.0,34.0,10.0,24.0,20.0,0.0,0.0,0.0,0.0
6429,53.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6430,-1.0,14.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6431,-1.0,50.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6432,40.0,23.0,-1.0,33.0,25.0,20.0,33.0,11.0,22.0,0.0,0.0
6433,-1.0,40.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6434,53.0,33.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435,2.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6436,42.0,30.0,24.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
6437,30.0,42.0,24.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
6438,32.0,45.0,14.0,40.0,52.0,1.0,53.0,55.0,10.0,0.0,0.0
6439,40.0,52.0,55.0,45.0,14.0,1.0,10.0,0.0,0.0,0.0,1.0
6440,22.0,42.0,23.0,22.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
6441,23.0,1.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6442,20.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6443,50.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6444,12.0,23.0,2.0,13.0,30.0,3.0,15.0,0.0,0.0,0.0,0.0
6445,2.0,30.0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
6446,50.0,41.0,11.0,54.0,14.0,41.0,34.0,0.0,0.0,0.0,0.0
6447,11.0,50.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6448,24.0,12.0,21.0,33.0,20.0,21.0,50.0,3.0,33.0,0.0,0.0
6449,24.0,3.0,20.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0
6450,-1.0,23.0,33.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6451,-1.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6452,30.0,43.0,30.0,23.0,55.0,35.0,23.0,3.0,40.0,12.0,0.0
6453,3.0,30.0,40.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
6454,31.0,44.0,31.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6455,44.0,14.0,31.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6456,42.0,54.0,41.0,43.0,31.0,-1.0,2.0,0.0,0.0,0.0,0.0
